,Precio,Título,Combustible,Año,kilometraje,Cambio,Potencia,B
1998,6500,Renault Laguna 2009,Diésel,2009,262000,Manual,180,Diésel
1999,800,Renault Megane 1999,Gasolina,1999,152000,Manual,110,Gasolina
2000,24990,Peugeot Boxer L3H2 140cv,Diésel,2021,71000,Manual,140,Diésel
2001,22850,Citroën Jumpy COMBI 6 95CV,Diésel,2018,72000,Manual,95,Diésel
2002,9440,Citroën Berlingo L1 Eléctrica AUTONOMIA 275KM,Eléctrico,2015,73000,Automático,67,Eléctrico
2003,21850,Fiat Ducato L1H1 120CV,Diésel,2019,65000,Manual,120,Diésel
2004,25990,Peugeot Boxer L3H3 140cv,Diésel,2021,86000,Manual,140,Diésel
2005,1900,Renault Scenic 2002,Diésel,2002,169,Manual,105,Diésel
2006,4500,Renault Megane 2011,Diésel,2011,220000,Manual,110,Diésel
2007,15890,Renault Megane Bose Blue dCi 85 kW (115CV) EDC,Diésel,2020,61073,Automático,115,Diésel
2008,1900,Renault Safrane 1999,,1999,190000,Manual,138,
2009,30100,Toyota Rav4 Hybrid 4x2 Advance,,2019,57000,Automático,218,Hybrid
2010,6490,Ford Ka Trend,Gasolina,2015,82321,Manual,69,Gasolina
2011,12990,Renault Captur Xmod Energy TCe 87kW (120CV),Gasolina,2018,39981,Manual,120,Gasolina
2013,1900,Renault Megane 2004,Diésel,2004,320000,Manual,120,Diésel
2014,18400,Renault Scénic Edition One Energy dCi 81kW 110CV EDC,Diésel,2017,69700,Automático,110,Diésel
2015,8000,Renault Clio Societe Van 2plazas 2019 GLP/gasolina,Otros,2019,105000,Manual,90,Otros
2016,8999,Renault Megane 2017,Diésel,2017,189000,,110,Diésel
2017,16600,Renault Clio EVOLUTION TCE 90 CV,Gasolina,2024,10,Manual,91,Gasolina
2019,2500,Renault Laguna 2004,Diésel,2004,259000,Manual,120,Diésel
2020,16990,Renault Trafic L2H1 ENERGY 1.6dCi 95CV PASSENGER,Diésel,2019,118450,Manual,121,Diésel
2021,26990,Renault Megane E-Tech techno EV60 160kW (220CV) super ch.,Eléctrico,2022,30000,Automático,218,Eléctrico
2022,11490,Renault Kangoo 75CV,Diésel,2020,103000,Manual,75,Diésel
2023,8790,Renault Scénic Scénic 1.5dCi Energy Selection 110,Diésel,2014,132500,Manual,110,Diésel
2024,5619,Peugeot Partner.Financiamos 100 por 100,Diésel,2018,149000,Manual,75,Diésel
2025,2000,Renault Kangoo 2004,Diésel,2004,290000,Manual,65,Diésel
2026,6600,Renault Espace 2009,Diésel,2009,230000,Manual,175,Diésel
2027,12314,Renault Kangoo combi Profesional M1-AF Blue dCi 59 kW (80 CV),Diésel,2020,45546,Manual,80,Diésel
2028,30490,Renault Austral Austral 1.2 E-Tech Híbrido Evolution 146kW,Eléctrico,2024,7,Automático,200,Hybrid
2029,11750,Renault Clio Intens Sce 53 kW (72 CV),Gasolina,2020,60433,Manual,72,Gasolina
2030,2299,Renault Clio 2007,Diésel,2007,290000,Manual,85,Diésel
2031,15990,Renault Trafic SL LIM ADVENTURE Larg Energy dCi 88kW-SS,Diésel,2020,112719,Manual,120,Diésel
2032,9490,Renault Clio Sp. T. Limited En. TCe 66kW (90CV) - 18,Gasolina,2018,78500,Manual,90,Gasolina
2033,21990,Renault Arkana RS Line E-TECH Híbrido 105kW(145CV),,2021,63629,Automático,145,Hybrid
2034,2000,Renault Scenic 2006,Gasolina,2006,220000,Manual,100,Gasolina
2035,15900,Renault Kadjar Zen Energy TCe 97 kW (130 CV),Gasolina,2016,42726,Manual,130,Gasolina
2036,27940,MINI Cooper SD Cooper SD ALL4,Diésel,2018,117000,Automático,190,Diésel
2037,2900,Renault Modus 2005,Diésel,2005,235000,Manual,82,Diésel
2038,16790,Renault Megane Zen Blue dCi 85 kW (115CV),Diésel,2020,19300,Manual,115,Diésel
2039,33100,Toyota Rav4 Hybrid 4x2 Luxury,,2019,61000,Automático,218,Hybrid
2040,11490,Renault Clio Business Blue dCi 63 kW (85CV),Diésel,2020,39490,Manual,85,Diésel
2041,11490,Renault Clio Business Blue dCi 63 kW (85CV),Diésel,2020,39490,Manual,85,Diésel
2042,9600,Mercedes-Benz Citan 1.5 CDI 109 Furgón 90CV,Diésel,2020,105321,Manual,90,Diésel
2043,9600,Mercedes-Benz Citan 1.5 CDI 109 Furgón 90CV,Diésel,2020,110553,Manual,90,Diésel
2044,14793,Toyota Proace 1.6L 115D VAN MEDIA1PL,Diésel,2019,73906,Manual,116,Diésel
2045,13966,Fiat Talento 1.2 Base Corto 2.0 MJet 120CV,Diésel,2020,115869,Manual,120,Diésel
2047,21404,Iveco Daily 2.3 TD 35S 16 V 4100/H2 16 M3,Diésel,2022,95046,Manual,157,Diésel
2049,14380,Toyota Proace 1.5D 120CV Business 1PL 2PT L1,Diésel,2020,110847,Manual,120,Diésel
2050,9916,Citroën Berlingo 1.5 HDI 100CV,Diésel,2020,153648,Manual,100,Diésel
2051,9008,Fiat Doblo 1.3 MTJ FURGON 95CV,Diésel,2019,132994,Manual,95,Diésel
2052,19000,Renault Master 2021,Diésel,2021,210000,Manual,130,Diésel
2053,12900,Renault Laguna 2013,Diésel,2013,175000,Manual,110,Diésel
2054,18500,Renault Megane 2019,Gasolina,2019,60000,Manual,160,Gasolina
2055,26990,Renault Master Furgon Furgon T L3H3 3500 Bl dCi 100kW 135CV,Diésel,2021,58345,Manual,136,Diésel
2056,2700,Renault Megane 2008,Diésel,2008,237000,Manual,105,Diésel
2057,31990,Renault Master Furgon Chasis Cabina P L2 3500 RS dCi 96kW,Diésel,2020,105000,Manual,145,Diésel
2058,20350,Renault Trafic 2.0 L2H1 Grand Confort 145cv Auto 4P S/S,Diésel,2021,122700,Automático,145,Diésel
2059,16227,Renault Captur Zen TCe 74 kW (100 CV),Gasolina,2020,37033,Manual,100,Gasolina
2060,1450,Renault Clio 2004,,2004,270000,Manual,60,
2061,1200,Renault Megane 2004,Diésel,2004,3000000,Manual,120,Diésel
2063,25900,Mercedes-Benz Clase C D AUTOMATICO 136CV,Diésel,2018,125000,Automático,136,Diésel
2064,25600,Mercedes-Benz Clase A D AUTOMATICO AMG LINE,Diésel,2021,79000,Automático,115,Diésel
2065,2950,Renault Megane 2005,Diésel,2005,492000,Manual,120,Diésel
2067,13000,Renault Captur 2013,Gasolina,2013,91000,Automático,120,Gasolina
2068,11500,Renault Clio AUTOMÁTICO,Diésel,2014,73000,Automático,90,Diésel
2069,1500,Renault Megane 2004,Diésel,2004,341228,Manual,105,Diésel
2070,18490,Renault Grand Scénic Zen TCe 117kW (160CV) EDC GPF - SS,Gasolina,2018,90000,Automático,160,Gasolina
2071,9750,Renault Megane 1.6 16v Emotion 2011 81 kW (110 CV),Gasolina,2012,114516,Manual,110,Gasolina
2072,1700,Renault Scenic 2004,Diésel,2004,380000,Manual,120,Diésel
2073,8900,Renault 4 1992,Gasolina,1992,227000,Manual,27,Gasolina
2074,12900,Renault Kadjar 2017,Diésel,2017,134000,Manual,130,Diésel
2075,6550,Renault Trafic 2006,Diésel,2006,300317,Manual,110,Diésel
2076,14790,Renault Captur Zen dCi 66kW (90CV),Diésel,2020,79447,Manual,90,Diésel
2077,11990,Renault Clio Intens TCe 74 kW (100CV),Gasolina,2019,60000,Manual,100,Gasolina
